Date,Org_Code,Parent_Org,Org_Name,AE_atte_Type1,AE_atte_Type2,AE_atte_Other,No_att_over_4hrs_Type1,No_att_over_4hrs_Type2,No_att_over_4hrs_Other,4to12hs_to_admis,More12hs_to_admis,Emg_Admis_AE_Type1,Emg_Admis_AE_Type2,Emg_Admis_AE_Other
2018-04-30,NNJ,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),DHU HEALTH CARE C.I.C,0,0,1966,0,0,7,0,0,0,0,0
2018-04-30,RM1,NHS ENGLAND MIDLANDS AND EAST (EAST),NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8668,0,2441,1912,0,72,472,0,2820,0,0
2018-04-30,RCB,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,9253,0,7121,2387,0,52,394,13,3550,0,0
2018-04-30,RDZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,6513,1307,210,653,1,0,63,0,1954,4,0
2018-04-30,RE9,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),SOUTH TYNESIDE NHS FOUNDATION TRUST,5357,0,598,401,0,1,51,0,1214,0,0
2018-04-30,RC1,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),BEDFORD HOSPITAL NHS TRUST,6419,0,137,545,0,0,75,0,1965,0,0
2018-04-30,RDR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,9179,0,0,36,1,0,0,0,3
2018-04-30,RVV,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,13692,0,3766,4012,0,15,612,1,4227,0,352
2018-04-30,RA2,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,5926,0,57,831,0,3,8,0,2267,0,6
2018-04-30,C82010,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OAKHAM MEDICAL PRACTICE,0,0,252,0,0,0,0,0,0,0,0
2018-04-30,Y03047,NHS ENGLAND LONDON,ST ANDREWS WALK-IN CENTRE,0,0,1669,0,0,0,0,0,0,0,0
2018-04-30,NTPAD,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ST MARY'S NHS TREATMENT CENTRE,0,0,4877,0,0,12,0,0,0,0,0
2018-04-30,RY1,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),LIVERPOOL COMMUNITY HEALTH NHS TRUST,0,0,2474,0,0,0,0,0,0,0,0
2018-04-30,RXC,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EAST SUSSEX HEALTHCARE NHS TRUST,9845,0,311,1068,0,0,257,0,3033,0,0
2018-04-30,RBN,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,9118,0,0,2530,0,0,263,0,3873,0,0
2018-04-30,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,12877,757,3113,2253,0,14,157,0,3202,0,0
2018-04-30,RJR,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6015,0,610,1259,0,4,662,0,1849,0,0
2018-04-30,RTG,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,10905,0,4840,1903,0,7,84,3,3290,0,134
2018-04-30,RTX,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,7472,95,2352,1376,0,86,179,22,1985,0,106
2018-04-30,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8646,0,0,1183,0,0,178,0,1403,0,0
2018-04-30,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,12017,454,964,945,0,0,65,0,3253,9,0
2018-04-30,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11202,0,0,1845,0,0,591,0,1909,0,0
2018-04-30,RW6,NHS ENGLAND NORTH (GREATER MANCHESTER),PENNINE ACUTE HOSPITALS NHS TRUST,21486,0,9796,3683,0,173,491,1,6445,0,138
2018-04-30,RWW,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,6310,0,3098,1455,0,14,776,0,2197,0,0
2018-04-30,NLX24,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),YATE WEST GATE CENTRE,0,0,1538,0,0,0,0,0,0,0,0
2018-04-30,RJ8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,4
2018-04-30,NJS05,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),LOUGHBOROUGH URGENT CARE CENTRE,0,0,4105,0,0,116,0,0,0,0,0
2018-04-30,RXF,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),MID YORKSHIRE HOSPITALS NHS TRUST,17349,0,2609,2160,0,18,808,0,3867,0,135
2018-04-30,RXR,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),EAST LANCASHIRE HOSPITALS NHS TRUST,8691,0,8976,2633,0,199,520,18,3111,0,28
2018-04-30,Y02961,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SUMMERFIELD GP SURG & URGENT CARE CENTRE,0,0,3002,0,0,0,0,0,0,0,0
2018-04-30,RQ6,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,7638,1840,9779,2148,33,0,408,0,2501,48,0
2018-04-30,Y02666,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),SALISBURY WALK-IN HC,0,0,1597,0,0,0,0,0,0,0,0
2018-04-30,RWF,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,12049,0,1959,1013,0,1,320,0,3913,0,0
2018-04-30,RWX,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1946,0,0,0,0,0,0,0,0
2018-04-30,AXG,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WILTSHIRE HEALTH & CARE,0,0,2980,0,0,24,0,0,0,0,0
2018-04-30,G82071,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WHITSTABLE MEDICAL PRACTICE,0,0,2365,0,0,0,0,0,0,0,0
2018-04-30,RW4,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MERSEY CARE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,NQT5F,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),SKELMERSDALE WALK IN CENTRE,0,0,1901,0,0,1,0,0,0,0,0
2018-04-30,RLT,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),GEORGE ELIOT HOSPITAL NHS TRUST,6857,0,0,1182,0,0,352,51,1067,0,0
2018-04-30,Y02533,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),PARKFIELD (H) MINOR EMERGENCY,0,0,288,0,0,0,0,0,0,0,0
2018-04-30,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,6607,0,10445,1920,0,141,476,1,1821,0,0
2018-04-30,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,3456,0,0,0,0,0,0,0,0
2018-04-30,RTH,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10416,1366,367,1661,0,4,334,0,3003,82,23
2018-04-30,RHM,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,8385,1513,2158,1370,139,11,108,1,2915,7,6
2018-04-30,RTR,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10787,0,1959,590,0,0,253,0,2331,0,8
2018-04-30,RCX,NHS ENGLAND MIDLANDS AND EAST (EAST),"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",5351,0,0,1001,0,0,404,0,2140,0,0
2018-04-30,Y02532,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MIRIAM MINOR EMERGENCY,0,0,1735,0,0,0,0,0,0,0,0
2018-04-30,NQT5H,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),PAULTON MEMORIAL HOSPITAL,0,0,673,0,0,1,0,0,0,0,0
2018-04-30,Y03645,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MORETON HEALTH MINOR INJURY,0,0,349,0,0,0,0,0,0,0,0
2018-04-30,RC9,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8148,0,3518,167,0,0,0,0,2656,0,0
2018-04-30,E84069,NHS ENGLAND LONDON,BELMONT HEALTH CENTRE,0,0,1796,0,0,0,0,0,0,0,0
2018-04-30,NQ108,NHS ENGLAND MIDLANDS AND EAST (EAST),CLACTON HOSPITAL,0,0,2613,0,0,0,0,0,0,0,0
2018-04-30,NQ106,NHS ENGLAND MIDLANDS AND EAST (EAST),FRYATT HOSPITAL,0,0,588,0,0,13,13,0,0,0,0
2018-04-30,8J094,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),BADGER LTD,0,0,2931,0,0,0,0,0,0,0,0
2018-04-30,Y03571,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),CORBY URGENT CARE CENTRE,0,0,5932,0,0,3,0,0,0,0,0
2018-04-30,NQT10,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ASSURA READING LLP,0,0,4096,0,0,16,0,0,0,0,0
2018-04-30,Y03007,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),ERDINGTON GP HEALTH & WELLBEING WIC,0,0,2440,0,0,0,0,0,0,0,0
2018-04-30,Y02428,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),PUTNOE MEDICAL CENTRE WALK IN CENTRE,0,0,2310,0,0,0,0,0,0,0,0
2018-04-30,RCF,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),AIREDALE NHS FOUNDATION TRUST,4681,527,225,420,0,0,42,0,1105,0,0
2018-04-30,Y02692,NHS ENGLAND LONDON,THE WEMBLEY PRACTICE,0,0,3385,0,0,0,0,0,0,0,0
2018-04-30,RR1,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),HEART OF ENGLAND NHS FOUNDATION TRUST,19105,0,3244,4073,0,30,1416,0,6497,0,1220
2018-04-30,RA7,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,9569,2036,0,1748,114,0,396,0,2985,9,0
2018-04-30,E84068,NHS ENGLAND LONDON,THE RIDGEWAY SURGERY,0,0,2926,0,0,0,0,0,0,0,0
2018-04-30,RDY,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,9
2018-04-30,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,4958,0,0,2,0,0,0,0,0
2018-04-30,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,17857,0,0,70,0,0,0,0,0
2018-04-30,RT2,NHS ENGLAND NORTH (GREATER MANCHESTER),PENNINE CARE NHS FOUNDATION TRUST,0,0,3499,0,0,0,0,0,0,0,0
2018-04-30,F84747,NHS ENGLAND LONDON,THE BARKANTINE PRACTICE,0,0,2511,0,0,0,0,0,0,0,0
2018-04-30,RJE,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,14076,407,6054,3933,0,171,1069,2,5035,0,0
2018-04-30,RRF,NHS ENGLAND NORTH (GREATER MANCHESTER),"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6839,0,648,1972,0,4,355,0,2284,0,0
2018-04-30,RXW,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,8704,0,1895,2639,0,22,903,0,2291,0,56
2018-04-30,RXN,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,5981,0,6969,2292,0,290,792,24,2007,0,406
2018-04-30,RQW,NHS ENGLAND MIDLANDS AND EAST (EAST),THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8193,0,0,2157,0,0,588,99,1768,0,0
2018-04-30,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11537,0,16123,3087,0,178,623,1,5620,0,0
2018-04-30,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,17309,0,8406,1204,0,82,143,0,3689,0,0
2018-04-30,DD401,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),EXMOUTH MINOR INJURY UNIT,0,0,1178,0,0,1,0,0,0,0,0
2018-04-30,RQ8,NHS ENGLAND MIDLANDS AND EAST (EAST),MID ESSEX HOSPITAL SERVICES NHS TRUST,8280,0,403,1266,0,7,271,1,2113,0,0
2018-04-30,RNS,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),NORTHAMPTON GENERAL HOSPITAL NHS TRUST,7991,1053,1351,1114,27,0,290,0,2520,0,0
2018-04-30,C83023,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),SLEAFORD MEDICAL GROUP,0,0,688,0,0,0,0,0,0,0,0
2018-04-30,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,8854,1046,0,1103,0,0,157,0,2160,0,0
2018-04-30,NNF16,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),BRIDLINGTON HOSPITAL,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,RJL,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,11418,0,0,1680,0,0,190,0,2796,0,0
2018-04-30,RWH,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),EAST AND NORTH HERTFORDSHIRE NHS TRUST,8900,0,4227,1868,0,17,327,0,2798,0,0
2018-04-30,Y02676,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",BRIGHTON STATION HEALTH CENTRE,0,0,1846,0,0,0,0,0,0,0,0
2018-04-30,Y02615,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6023,0,0,0,0,0,0,0,0
2018-04-30,RN3,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,6536,0,4599,971,0,137,296,0,2168,0,0
2018-04-30,RBD,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3695,0,4098,99,0,5,1,0,1238,0,0
2018-04-30,NDA57,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",HASLEMERE MINOR INJURIES UNIT,0,0,564,0,0,7,0,0,0,0,0
2018-04-30,RTD,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,9633,1796,8223,855,112,13,140,0,2225,8,7
2018-04-30,RHQ,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8847,1054,7758,2617,0,0,663,0,2770,0,0
2018-04-30,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8138,386,5519,2220,7,151,336,0,2416,0,0
2018-04-30,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12626,0,1417,1627,0,0,0,1,3767,0,0
2018-04-30,RFS,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5433,0,1608,297,0,0,37,0,1883,0,0
2018-04-30,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,9645,4137,10180,3431,129,103,913,6,3053,3,0
2018-04-30,RJN,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),EAST CHESHIRE NHS TRUST,3820,0,194,534,0,0,73,1,954,0,0
2018-04-30,RWJ,NHS ENGLAND NORTH (GREATER MANCHESTER),STOCKPORT NHS FOUNDATION TRUST,6906,0,797,1453,0,0,549,7,2511,0,0
2018-04-30,RNL,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,7700,0,1712,1279,0,5,469,0,2023,0,0
2018-04-30,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,26727,827,13255,5508,1,115,1227,1,7480,0,0
2018-04-30,RTE,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,11637,0,0,933,0,0,190,0,3717,0,0
2018-04-30,Y04538,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BRACKNELL URGENT CARE CENTRE WIC,0,0,3286,0,0,0,0,0,0,0,0
2018-04-30,RXG,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,RQX,NHS ENGLAND LONDON,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,10520,0,0,597,0,0,68,0,1607,0,0
2018-04-30,RCD,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4150,0,701,275,0,0,11,0,831,0,0
2018-05-31,RY8,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6807,0,0,0,0,0,0,0,0
2018-05-31,8J094,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),BADGER LTD,0,0,3048,0,0,0,0,0,0,0,0
2018-05-31,NJS05,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),LOUGHBOROUGH URGENT CARE CENTRE,0,0,4465,0,0,116,0,0,0,0,0
2018-05-31,Y03007,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),ERDINGTON GP HEALTH & WELLBEING WIC,0,0,2519,0,0,0,0,0,0,0,0
2018-05-31,RVY,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,7058,0,3590,1162,0,36,273,0,2281,0,0
2018-05-31,REF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL CORNWALL HOSPITALS NHS TRUST,6660,0,12796,596,0,77,127,0,2827,0,51
2018-05-31,NLO10,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OADBY & WIGSTON URGENT CARE CENTRE,0,0,2252,0,0,0,0,0,0,0,0
2018-05-31,RA4,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4840,0,0,59,0,0,3,0,1471,0,0
2018-05-31,NQT5H,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),PAULTON MEMORIAL HOSPITAL,0,0,793,0,0,2,0,0,0,0,0
2018-05-31,NDJ,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",FIRST COMMUNITY HEALTH AND CARE CIC,0,0,1678,0,0,0,0,0,0,0,0
2018-05-31,NLO01,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),NORTHERN DOCTORS URGENT CARE,0,0,4725,0,0,126,0,0,0,0,0
2018-05-31,NLO12,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OAKHAM URGENT CARE CENTRE,0,0,324,0,0,6,0,0,0,0,0
2018-05-31,Y02696,NHS ENGLAND LONDON,EDMONTON GP WALK IN CENTRE,0,0,1229,0,0,0,0,0,0,0,0
2018-05-31,Y03094,NHS ENGLAND LONDON,THE JUNCTION HC - UNREGISTERED PATIENTS,0,0,3268,0,0,0,0,0,0,0,0
2018-05-31,Y00751,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",EAST BERKS PRIMARY CARE OOH(WAM),0,0,4240,0,0,11,11,0,0,0,0
2018-05-31,NQT5F,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),SKELMERSDALE WALK IN CENTRE,0,0,1984,0,0,5,0,0,0,0,0
2018-05-31,Y02533,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),PARKFIELD (H) MINOR EMERGENCY,0,0,336,0,0,0,0,0,0,0,0
2018-05-31,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0
2018-05-31,RLQ,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WYE VALLEY NHS TRUST,5258,0,461,1275,0,0,213,0,1270,0,0
2018-05-31,NLO09,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MELTON MOWBRAY URGENT CARE CENTRE,0,0,570,0,0,17,0,0,0,0,0
2018-05-31,NLO11,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MARKET HARBOROUGH URGENT CARE CENTRE,0,0,680,0,0,4,0,0,0,0,0
2018-05-31,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,5112,0,0,2,0,0,0,0,0
2018-05-31,Y03645,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MORETON HEALTH MINOR INJURY,0,0,394,0,0,0,0,0,0,0,0
2018-05-31,Y02532,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MIRIAM MINOR EMERGENCY,0,0,1857,0,0,0,0,0,0,0,0
2018-05-31,Y01231,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),DR LOCAL CARE DIRECT OOH,0,0,2776,0,0,0,0,0,0,0,0
2018-05-31,RT2,NHS ENGLAND NORTH (GREATER MANCHESTER),PENNINE CARE NHS FOUNDATION TRUST,0,0,3520,0,0,0,0,0,0,0,0
2018-05-31,RDY,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,2
2018-05-31,R1D,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2522,0,0,0,0,0,0,0,0
2018-05-31,AJN,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),WORKINGTON HEALTH LIMITED,0,0,461,0,0,0,0,0,0,0,0
2018-05-31,RXH,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,13461,1065,0,2198,23,0,843,0,3460,21,0
2018-05-31,Y01069,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),DR LOCAL CARE DIRECT OOH,0,0,3622,0,0,0,0,0,0,0,0
2018-05-31,RCU,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,5072,0,34,89,0,0,0,0,584,0,0
2018-05-31,NLX24,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),YATE WEST GATE CENTRE,0,0,1836,0,0,11,0,0,0,0,0
2018-05-31,RY7,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),WIRRAL COMMUNITY NHS FOUNDATION TRUST,0,0,4643,0,0,8,0,0,0,0,0
2018-05-31,RYY,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,7212,0,0,34,0,0,0,0,0
2018-05-31,NNF76,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),THE WILBERFORCE HEALTH CENTRE,0,0,3487,0,0,0,0,0,0,0,0
2018-05-31,RYR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,12542,0,0,483,0,0,28,0,3706,0,0
2018-05-31,NNF70,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),ALFRED BEAN HOSPITAL,0,0,0,0,0,0,0,0,0,0,0
2018-05-31,NTV0W,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WOKING WALK IN CENTRE,0,0,3620,0,0,7,0,0,0,0,0
2018-05-31,NNF99,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HORNSEA COTTAGE HOSPITAL,0,0,0,0,0,0,0,0,0,0,0
2018-05-31,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",21582,717,2619,3940,0,10,98,0,5258,0,0
2018-05-31,RE9,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),SOUTH TYNESIDE NHS FOUNDATION TRUST,5769,0,575,300,0,1,28,0,1292,0,0
2018-05-31,F84747,NHS ENGLAND LONDON,THE BARKANTINE PRACTICE,0,0,2500,0,0,0,0,0,0,0,0
2018-05-31,Y02961,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SUMMERFIELD GP SURG & URGENT CARE CENTRE,0,0,2845,0,0,0,0,0,0,0,0
2018-05-31,NL7,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,5827,0,0,0,0,0,0,0,0
